Data,Filter,population,P,N,PositiveTest,NegativeTest,TP,TN,FP,FN,TPR,TNR,PPV,NPV,FPR,FDR,FNR,ACC,F1_score,MCC,informedness,markedness,prevalence,LRP,LRN,DOR,FOR
tcoresults AllNoDups,Three Classifiers,259,114,145,3,256,3,145,0,111,0.02631578947368421,1.0,1.0,0.56640625,0.0,0.0,0.9736842105263158,0.5714285714285714,0.05128205128205128,0.12208778657826076,0.026315789473684292,0.56640625,0.44015444015444016,inf,0.9736842105263158,inf,0.43359375
bionicresults,Bayes,844,59,785,3,841,3,785,0,56,0.05084745762711865,1.0,1.0,0.9334126040428062,0.0,0.0,0.9491525423728814,0.933649289099526,0.0967741935483871,0.21785696645433456,0.05084745762711873,0.9334126040428061,0.06990521327014218,inf,0.9491525423728814,inf,0.06658739595719382
bionicresults,complex Bayes,844,59,785,6,838,6,785,0,53,0.1016949152542373,1.0,1.0,0.9367541766109785,0.0,0.0,0.8983050847457628,0.9372037914691943,0.18461538461538463,0.3086472689082252,0.10169491525423724,0.9367541766109784,0.06990521327014218,inf,0.8983050847457628,inf,0.06324582338902147
bionicresults,lin Classifier,844,59,785,16,828,13,782,3,46,0.22033898305084745,0.9961783439490446,0.8125,0.9444444444444444,0.003821656050955414,0.1875,0.7796610169491526,0.9419431279620853,0.3466666666666667,0.4048352600731925,0.21651732699989212,0.7569444444444444,0.06990521327014218,57.655367231638415,0.7826520438683948,73.66666666666666,0.05555555555555555
bionicresults,Filtersystem,844,59,785,37,807,16,764,21,43,0.2711864406779661,0.9732484076433121,0.43243243243243246,0.9467162329615861,0.0267515923566879,0.5675675675675675,0.7288135593220338,0.9241706161137441,0.3333333333333333,0.30442921429587205,0.24443484832127815,0.3791486653940186,0.06990521327014218,10.137207425343018,0.748846392758896,13.537098560354375,0.05328376703841388
bionicresults,USE,844,59,785,14,830,12,783,2,47,0.2033898305084746,0.9974522292993631,0.8571428571428571,0.9433734939759036,0.0025477707006369425,0.14285714285714285,0.7966101694915254,0.9419431279620853,0.3287671232876712,0.40097051371459486,0.20084205980783754,0.8005163511187607,0.06990521327014218,79.83050847457628,0.7986449336537005,99.95744680851064,0.056626506024096385
bionicresults,Or Classifiers,844,59,785,22,822,19,782,3,40,0.3220338983050847,0.9961783439490446,0.8636363636363636,0.9513381995133819,0.003821656050955414,0.13636363636363635,0.6779661016949152,0.9490521327014217,0.4691358024691358,0.5092493329597596,0.31821224225412936,0.8149745631497456,0.06990521327014218,84.26553672316383,0.6805669946681694,123.81666666666666,0.04866180048661801
bionicresults,Two Classifiers,844,59,785,16,828,14,783,2,45,0.23728813559322035,0.9974522292993631,0.875,0.9456521739130435,0.0025477707006369425,0.125,0.7627118644067796,0.9443127962085308,0.37333333333333335,0.43890795248461795,0.23474036489258343,0.8206521739130435,0.06990521327014218,93.13559322033899,0.764660042859926,121.80000000000001,0.05434782608695652
bionicresults,Three Classifiers,844,59,785,1,843,1,785,0,58,0.01694915254237288,1.0,1.0,0.9311981020166074,0.0,0.0,0.9830508474576272,0.9312796208530806,0.03333333333333333,0.12563048466931734,0.016949152542372836,0.9311981020166074,0.06990521327014218,inf,0.9830508474576272,inf,0.06880189798339265
bionicresultsNoDups,Bayes,844,59,785,3,841,3,785,0,56,0.05084745762711865,1.0,1.0,0.9334126040428062,0.0,0.0,0.9491525423728814,0.933649289099526,0.0967741935483871,0.21785696645433456,0.05084745762711873,0.9334126040428061,0.06990521327014218,inf,0.9491525423728814,inf,0.06658739595719382
bionicresultsNoDups,complex Bayes,844,59,785,9,835,6,782,3,53,0.1016949152542373,0.9961783439490446,0.6666666666666666,0.9365269461077844,0.003821656050955414,0.3333333333333333,0.8983050847457628,0.933649289099526,0.17647058823529413,0.24297432953470188,0.09787325920328183,0.603193612774451,0.06990521327014218,26.610169491525426,0.9017512679353246,29.50943396226415,0.06347305389221557
bionicresultsNoDups,lin Classifier,844,59,785,16,828,13,782,3,46,0.22033898305084745,0.9961783439490446,0.8125,0.9444444444444444,0.003821656050955414,0.1875,0.7796610169491526,0.9419431279620853,0.3466666666666667,0.4048352600731925,0.21651732699989212,0.7569444444444444,0.06990521327014218,57.655367231638415,0.7826520438683948,73.66666666666666,0.05555555555555555
bionicresultsNoDups,Filtersystem,844,59,785,37,807,16,764,21,43,0.2711864406779661,0.9732484076433121,0.43243243243243246,0.9467162329615861,0.0267515923566879,0.5675675675675675,0.7288135593220338,0.9241706161137441,0.3333333333333333,0.30442921429587205,0.24443484832127815,0.3791486653940186,0.06990521327014218,10.137207425343018,0.748846392758896,13.537098560354375,0.05328376703841388
bionicresultsNoDups,USE,844,59,785,6,838,5,784,1,54,0.0847457627118644,0.9987261146496815,0.8333333333333334,0.9355608591885441,0.0012738853503184713,0.16666666666666666,0.9152542372881356,0.9348341232227488,0.15384615384615385,0.25333977528645407,0.08347187736154593,0.7688941925218775,0.06990521327014218,66.52542372881356,0.9164216534071256,72.5925925925926,0.06443914081145585
bionicresultsNoDups,Or Classifiers,844,59,785,24,820,18,779,6,41,0.3050847457627119,0.9923566878980892,0.75,0.95,0.007643312101910828,0.25,0.6949152542372882,0.9443127962085308,0.43373493975903615,0.4562992478216031,0.2974414336608011,0.7,0.06990521327014218,39.91525423728814,0.7002676181980375,57.0,0.05
bionicresultsNoDups,Two Classifiers,844,59,785,9,835,8,784,1,51,0.13559322033898305,0.9987261146496815,0.8888888888888888,0.9389221556886228,0.0012738853503184713,0.1111111111111111,0.864406779661017,0.9383886255924171,0.23529411764705882,0.3334531886246151,0.13431933498866466,0.8278110445775115,0.06990521327014218,106.4406779661017,0.8655093393289519,122.98039215686275,0.06107784431137724
bionicresultsNoDups,Three Classifiers,844,59,785,1,843,1,785,0,58,0.01694915254237288,1.0,1.0,0.9311981020166074,0.0,0.0,0.9830508474576272,0.9312796208530806,0.03333333333333333,0.12563048466931734,0.016949152542372836,0.9311981020166074,0.06990521327014218,inf,0.9830508474576272,inf,0.06880189798339265
bionicresults All,complex Bayes,844,59,785,8,836,6,783,2,53,0.1016949152542373,0.9974522292993631,0.75,0.9366028708133971,0.0025477707006369425,0.25,0.8983050847457628,0.9348341232227488,0.1791044776119403,0.26091131459454353,0.0991471445536003,0.6866028708133971,0.06990521327014218,39.91525423728814,0.900599606035024,44.320754716981135,0.06339712918660287
bionicresults All,lin Classifier,844,59,785,26,818,14,773,12,45,0.23728813559322035,0.9847133757961783,0.5384615384615384,0.9449877750611247,0.015286624203821656,0.46153846153846156,0.7627118644067796,0.9324644549763034,0.32941176470588235,0.3276072012062593,0.22200151138939872,0.4834493135226632,0.06990521327014218,15.522598870056498,0.7745521520819172,20.040740740740745,0.0550122249388753
bionicresults All,Filtersystem,844,59,785,37,807,16,764,21,43,0.2711864406779661,0.9732484076433121,0.43243243243243246,0.9467162329615861,0.0267515923566879,0.5675675675675675,0.7288135593220338,0.9241706161137441,0.3333333333333333,0.30442921429587205,0.24443484832127815,0.3791486653940186,0.06990521327014218,10.137207425343018,0.748846392758896,13.537098560354375,0.05328376703841388
bionicresults All,USE,844,59,785,22,822,19,782,3,40,0.3220338983050847,0.9961783439490446,0.8636363636363636,0.9513381995133819,0.003821656050955414,0.13636363636363635,0.6779661016949152,0.9490521327014217,0.4691358024691358,0.5092493329597596,0.31821224225412936,0.8149745631497456,0.06990521327014218,84.26553672316383,0.6805669946681694,123.81666666666666,0.04866180048661801
bionicresults All,Or Classifiers,844,59,785,39,805,24,770,15,35,0.4067796610169492,0.9808917197452229,0.6153846153846154,0.9565217391304348,0.01910828025477707,0.38461538461538464,0.5932203389830508,0.9407582938388626,0.4897959183673469,0.47086274658493615,0.3876713807621721,0.5719063545150502,0.06990521327014218,21.288135593220343,0.6047765793528506,35.2,0.043478260869565216
bionicresults All,Two Classifiers,844,59,785,16,828,14,783,2,45,0.23728813559322035,0.9974522292993631,0.875,0.9456521739130435,0.0025477707006369425,0.125,0.7627118644067796,0.9443127962085308,0.37333333333333335,0.43890795248461795,0.23474036489258343,0.8206521739130435,0.06990521327014218,93.13559322033899,0.764660042859926,121.80000000000001,0.05434782608695652
bionicresults All,Three Classifiers,844,59,785,1,843,1,785,0,58,0.01694915254237288,1.0,1.0,0.9311981020166074,0.0,0.0,0.9830508474576272,0.9312796208530806,0.03333333333333333,0.12563048466931734,0.016949152542372836,0.9311981020166074,0.06990521327014218,inf,0.9830508474576272,inf,0.06880189798339265
bionicresults AllNoDups,complex Bayes,844,59,785,7,837,6,784,1,53,0.1016949152542373,0.9987261146496815,0.8571428571428571,0.9366786140979689,0.0012738853503184713,0.14285714285714285,0.8983050847457628,0.9360189573459715,0.18181818181818182,0.282340875010771,0.10042102990391877,0.793821471240826,0.06990521327014218,79.83050847457628,0.8994508820477344,88.75471698113208,0.06332138590203107
bionicresults AllNoDups,lin Classifier,844,59,785,26,818,14,773,12,45,0.23728813559322035,0.9847133757961783,0.5384615384615384,0.9449877750611247,0.015286624203821656,0.46153846153846156,0.7627118644067796,0.9324644549763034,0.32941176470588235,0.3276072012062593,0.22200151138939872,0.4834493135226632,0.06990521327014218,15.522598870056498,0.7745521520819172,20.040740740740745,0.0550122249388753
